f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,eval
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,92.0,2.0,0.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,18
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,1.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,-216
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,4.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,-39
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,97
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,129
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,2.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,7
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,1.0,7.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,608
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,-17
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,2.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,52
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,1.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,51
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,1.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,41
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,3.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,-377
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,3.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,209
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,1.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,2
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,76.0,0.0,0.0,39.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,199
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,42
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,2.0,3.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,1.0,-12
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,148
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,38
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,68.0,100.0,3.0,3.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,-422
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,-220
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,4.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,203
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,2.0,4.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,1.0,104
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,92.0,3.0,3.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,-189
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,3.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,-105
8.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,68.0,100.0,3.0,3.0,22.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,-2.0,0.0,0.0,1.0,448
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,1.0,1.0,100.0,100.0,4.0,3.0,26.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,297
8.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,100.0,100.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,542
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,0.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,-11
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,3.0,3.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,74
8.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,100.0,100.0,3.0,5.0,33.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,9.0,1.0,0.0,0.0,1.0,588
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,4.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,-36
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,5.0,4.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,-159
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,438
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,5.0,5.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,-430
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,0.0,42.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,1.0,313
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,3.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,282
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,4.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,1.0,-101
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,4.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,29
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,4.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,-140
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,2.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,-34
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,6.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,73
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,96
8.0,2.0,2.0,2.0,0.0,7.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,2.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,-1.0,1.0,-686
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,2.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,151
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,1.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,95
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,3.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,93
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,3.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,-36
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,2.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,22
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,0.0,27.0,18.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,119
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,-395
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,3.0,1.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,-160
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,2.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,-116
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,115
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,84.0,1.0,3.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,276
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,4.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,-112
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,3.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,99
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,1.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,-163
8.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,100.0,84.0,3.0,5.0,37.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,10.0,1.0,0.0,0.0,1.0,726
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,2.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,165
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,76.0,100.0,4.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,-709
7.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,0.0,100.0,92.0,6.0,3.0,36.0,31.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,715
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,3.0,27.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,1.0,-287
7.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,100.0,100.0,1.0,3.0,46.0,31.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,9.0,1.0,0.0,0.0,1.0,590
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,3.0,42.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,561
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,1.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,211
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,0.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,-413
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,4.0,4.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,-652
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,6.0,3.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,270
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,60.0,5.0,3.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,1.0,9994
6.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,0.0,92.0,100.0,2.0,3.0,31.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,1.0,0.0,539
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,2.0,4.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,673
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,1.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,-4
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,6.0,4.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,454
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,115
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,3.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,-56
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,5.0,3.0,33.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,-641
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,-194
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,1.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,-203
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,3.0,4.0,29.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,-728
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,1.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,149
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,1.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,50
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,76.0,5.0,4.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,-587
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,5.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,-342
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,84.0,2.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,411
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,84.0,3.0,4.0,36.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,17
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,0.0,2.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,-106
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,4.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,-143
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,92.0,100.0,1.0,1.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,-88
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,0.0,3.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,313
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,2.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,-318
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,84.0,2.0,2.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,-62
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,4.0,2.0,30.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,-105
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,2.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,-28
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,92.0,1.0,1.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,314
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,1.0,3.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,-524
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,3.0,2.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,-4
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,45
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,0.0,4.0,38.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,-212
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,4.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,-55
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,84.0,100.0,3.0,0.0,31.0,24.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,-326
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,5.0,4.0,29.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,359
8.0,2.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,84.0,100.0,3.0,3.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,0.0,0.0,1.0,434
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,5.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,1.0,251
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,84.0,2.0,3.0,28.0,29.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,-77
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,1.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,-245
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,68.0,6.0,2.0,42.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,1.0,248
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,4.0,2.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,-96
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,92.0,5.0,2.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,241
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,100.0,4.0,2.0,31.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,-9999
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,84.0,3.0,2.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,34
8.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,84.0,84.0,2.0,2.0,31.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,0.0,0.0,1.0,537
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,2.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,539
7.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,4.0,30.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,-556
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,5.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,-199
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,7.0,5.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,-67
8.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,100.0,100.0,5.0,5.0,30.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,-415
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,1.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,-85
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,3.0,0.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,138
7.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,92.0,100.0,2.0,3.0,29.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,-97
8.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,100.0,100.0,2.0,4.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,-63
